occupation,occupation_label,workers,mean_income,mean_income_low,mean_income_upp,mean_hourly_income,mean_hours,sample_n,p10,p25,p50,p75,p90,hourly_p50,gini_within,top10_income_share,share_Homem,share_Mulher,share_brancaamarela,share_pretapardaindigena,share_outra,mean_Homem,mean_Mulher,gender_gap_women_vs_men,mean_median_ratio,p90_p50_ratio,p50_p10_ratio,ci_relative_width,wage_anatomy_type
3114,3114 - Técnicos em eletrônica,135636.36382115,4112.805839652794,3575.0785475934417,4650.533131712146,23.509875120028912,41.769553526970206,237,1621,2000,3000,5000,7000,17.321016166281755,0.35515774917344645,0.28653558761148445,0.96025088977489,0.0397491102251099,0.5555174109313656,0.4444825890686343,NA,4133.643788768207,3609.4069191275657,-0.12682197509738968,1.3709352798842647,2.3333333333333335,1.8507094386181369,0.2614892669500526,meio_heterogeneo
3513,3513 - Técnicos de redes e sistemas de computadores,269266.10086354,4106.089059911389,3669.540321106995,4542.637798715783,22.458972307921446,42.30041892830069,507,1621,2000,3000,5000,8000,16.166281755196305,0.3793641296111657,0.30254085038929796,0.8621816631298246,0.13781833687017547,0.5786363059910045,0.42136369400899554,NA,4113.941196732694,4056.9666532893134,-0.013849138993194732,1.3686963533037964,2.6666666666666665,1.8507094386181369,0.21263481255996663,meio_heterogeneo
3511,3511 - Técnicos em operações de tecnologia da informação e das comunicações,228432.1075964,4099.509995707791,3619.4994412714186,4579.520550144163,23.932882916592437,38.39830071897207,396,1000,2000,3000,5000,8000,17.321016166281755,0.42338367776508057,0.32392682506018616,0.8483912313747536,0.1516087686252464,0.598854424624176,0.40114557537582396,NA,4181.5390704758465,3640.4814818424397,-0.12939197255230617,1.366503331902597,2.6666666666666665,3,0.23417947751753063,meio_heterogeneo
3112,3112 - Técnicos em engenharia civil,139350.66568674,4093.895619768565,3648.618677540283,4539.172561996847,23.949091553616704,40.36015938473458,289,1621,2000,3100,5000,8000,17.802155504234026,0.35915431311074797,0.2721025292266109,0.7963992933466141,0.2036007066533859,0.4842961688926597,0.5157038311073402,NA,4314.797874483251,3229.820035527344,-0.25145507866596095,1.3206114902479242,2.5806451612903225,1.9123997532387416,0.21753214228429912,meio_heterogeneo
7233,7233 - Mecânicos e reparadores de máquinas agrícolas e industriais,603343.6837078,3977.706319973793,3764.886328987706,4190.526310959881,21.72076194444855,43.21600647183227,1200,1621,2200,3150,5000,7000,17.321016166281755,0.3266215217142394,0.2550356906631156,0.9693433769373346,0.030656623062665336,0.4527741906285052,0.5472258093714948,NA,4003.8433419980365,3151.2699202347817,-0.21293875632451575,1.2627639111027915,2.2222222222222223,1.9432449105490437,0.10700638703135312,meio_heterogeneo
3339,3339 - Agentes de serviços comerciais não classificados anteriormente,242923.03215335,3940.8349294658274,3594.3363981276816,4287.333460803973,27.19439263787623,38.46049879343562,471,1500,1800,3000,4800,7500,18.71824480369515,0.39331651905245646,0.2959876706881105,0.6258744535185208,0.37412554648147917,0.5797649594849575,0.42023504051504246,NA,4373.632663795218,3216.8078000570886,-0.2644997768821068,1.3136116431552758,2.5,2,0.17585031473780252,meio_heterogeneo
8350,8350 - Marinheiros de coberta e afins,62768.01847729,3887.1838840209125,3230.7165971370614,4543.651170904764,21.385471168246344,42.88197028240328,187,1500,1700,3000,5000,9000,17.321016166281755,0.4196024198461017,0.3050440063371951,0.9433575781025116,0.056642421897488276,0.31372609054553346,0.6862739094544665,NA,3791.139799674926,5486.760875338109,0.447258915592766,1.295727961340304,3,2,0.33775983152348316,teto_alto_base_distante
3521,3521 - Técnicos de radiodifusão e gravação audiovisual,144529.04679389,3824.204853727505,3287.2796875408353,4361.130019914174,24.057808909611694,38.89972648706299,262,1500,2000,3000,4500,7000,16.839876828329484,0.3944222647401855,0.3236935949682627,0.7569963306872458,0.24300366931275402,0.5138093481668862,0.4839575995659786,0.002233052267135301,3932.5213987829443,3486.781030492325,-0.11334722003765041,1.2747349512425017,2.3333333333333335,2,0.2808035587650704,meio_heterogeneo
2342,2342 - Professores do ensino pré-escolar,851723.37099562,3814.9471806491965,3636.5085637637903,3993.3857975346027,26.34625593644056,34.84336703025498,1774,1621,2200,3242,5000,6000,23.09468822170901,0.2990526877912696,0.22983129738510835,0.03965425970889989,0.9603457402911002,0.4780857706389907,0.5219142293610093,NA,5877.094597009672,3729.797712311254,-0.36536707879280783,1.1767264591761866,1.8507094386181369,2,0.09354709695091556,meio_heterogeneo
3422,"3422 - Treinadores, instrutores e árbitros de atividades esportivas",56296.72179051,3811.701398035945,2300.010567350395,5323.3922287214955,28.91677929331529,31.163253982080168,120,800,1618,2200,4500,7000,18.475750577367208,0.5136591980825637,0.40874887270033605,0.7380146182818013,0.2619853817181988,0.41710919277946956,0.5828908072205304,NA,3953.4070958366697,3412.5154748181017,-0.1368165756539924,1.7325915445617932,3.1818181818181817,2.75,0.7931842884988205,teto_alto_base_distante
3431,3431 - Fotógrafos,146958.28450188,3811.3857461844023,3333.663162293298,4289.108330075506,27.68550739561884,37.126314499780534,257,1000,1621,3500,4500,6000,18.475750577367204,0.3802520621179819,0.28711175151652024,0.515237677294752,0.484762322705248,0.4813928222906343,0.5186071777093656,NA,4036.592596131444,3572.0209093504664,-0.11509006066805205,1.0889673560526865,1.7142857142857142,3.5,0.25068183369754937,meio_heterogeneo
3113,3113 - Eletrotécnicos,207652.69468806,3799.5803619599606,3523.321809501409,4075.838914418512,21.190192077381774,41.825718380977065,381,1700,2500,3400,4200,6000,17.96253528355145,0.2943704645849867,0.24168615562618542,0.9502198159497115,0.049780184050288535,0.3236723536865551,0.6763276463134449,NA,3840.3120283432836,3022.0814982557417,-0.213063554223881,1.1175236358705767,1.7647058823529411,2,0.1454152965018734,meio_heterogeneo
3211,3211 - Técnicos em aparelhos de diagnóstico e tratamento médico,71658.67548666,3724.3330320130476,3259.7019904320546,4188.96407359404,23.755834724503124,37.852296131471896,152,1621,2449,3050,4000,5500,20.207852193995382,0.2906967419613139,0.24537767148569112,0.49200513493587167,0.5079948650641282,0.5186794237853194,0.48132057621468055,NA,4148.769369663655,3313.256322505141,-0.2013881642271791,1.221092797381327,1.8032786885245902,1.8815545959284392,0.24951100644716193,meio_heterogeneo
3119,3119 - Técnicos em ciências físicas e da engenharia não classificados anteriormente,141621.43818735,3716.022769000324,3244.2608584872487,4187.784679513399,23.85671517224434,37.80304974666991,256,850,1621,2600,5000,8000,16.166281755196305,0.41145007061833283,0.27386649981830397,0.5681646471314912,0.4318353528685088,0.6183621632705767,0.38163783672942336,NA,4309.117131469284,2935.6900636544965,-0.3187258609854703,1.4292395265385862,3.076923076923077,3.0588235294117645,0.25390689984388204,teto_alto_base_distante
8332,8332 - Condutores de caminhões pesados,2017116.97154191,3626.1140110124015,3487.032216280774,3765.1958057440293,19.022438516321646,45.073757590165016,4369,1621,2200,3000,4000,6000,15.746378332983413,0.3156558434461366,0.26989572484545726,0.9887185799149888,0.011281420085011266,0.45611319063790556,0.5437611816154416,1.2562774665283457e-4,3637.503565878117,2627.918355869995,-0.2775489265436367,1.208704670337467,2,1.8507094386181369,0.07671120891910205,meio_heterogeneo
7123,7123 - Gesseiros,142647.53203308,3624.3535454100097,2072.1143895225237,5176.592701297495,20.90844079267153,40.69050822758965,295,1000,1620,2300,3500,5000,13.196964698119432,0.48285195260510283,0.41921811578352935,0.9805817339744255,0.019418266025574445,0.3138583232276852,0.6861416767723147,NA,3623.5554646087767,3664.65495311008,0.011342309757011115,1.5758058893087,2.1739130434782608,2.3,0.856560562560619,topo_instavel_amostra_pequena
2353,2353 - Outros professores de idiomas,105072.61850427,3603.607421001741,3041.919779418994,4165.295062584488,33.747220085025035,30.92122360592752,182,1000,1600,2500,5000,7000,23.09468822170901,0.4095527504826082,0.28380130048596125,0.3641389188303623,0.6358610811696377,0.7441485931560036,0.2558514068439963,NA,4144.384509099402,3293.920305341364,-0.20520880769889005,1.4414429684006964,2.8,2.5,0.3117363108474271,teto_alto_base_distante
5244,5244 - Vendedores por telefone,344455.88824679,3558.7740765619574,3037.5484535262194,4079.9996995976953,23.533379881871458,39.25588546666852,553,1000,1621,2200,4000,7000,14.626635873749038,0.44112764730491194,0.3439558899724259,0.48322041815823463,0.5167795818417653,0.630335120659803,0.36966487934019693,NA,4382.052571812744,2788.958486483984,-0.3635497427794978,1.6176245802554352,3.1818181818181817,2.2,0.2929242552757274,teto_alto_base_distante
3423,3423 - Instrutores de educação física e atividades recreativas,414594.63931254,3522.47039021249,3167.5999233165135,3877.340857108467,24.126694664381027,36.653464561033644,801,1000,1621,2500,4500,7000,16.936104695919937,0.42086665972185855,0.31850996425988415,0.6313599245945262,0.3686400754054739,0.5078981719521981,0.49210182804780184,NA,3635.7300926918747,3328.4935494191222,-0.08450477220251418,1.4089881560849962,2.8,2.5,0.2014895386385743,teto_alto_base_distante
3512,3512 - Técnicos em assistência ao usuário de tecnologia da informação e das comunicações,95114.20280913,3495.8241380491445,2917.789476877735,4073.858799220554,20.50557967870345,40.635424865305694,124,1621,1800,3000,4400,6000,15.746378332983413,0.3484203554605304,0.2535466413853436,0.8681540585749802,0.1318459414250197,0.6322325445929903,0.3677674554070098,NA,3667.7410137700517,2363.8186187172205,-0.3555110325831148,1.1652747126830483,2,1.8507094386181369,0.3307000800640867,meio_heterogeneo
3212,3212 - Técnicos de laboratórios médicos,71879.9942423,3474.538442261546,2975.6716801651282,3973.405204357964,19.932008704343094,41.500346086064866,153,1621,1800,3000,4000,5600,14.434180138568129,0.3368630185484953,0.2832281003122734,0.2956256982752376,0.7043743017247623,0.4325672800044884,0.5674327199955116,NA,4856.395173088109,2894.573557161908,-0.40396663492248475,1.1581794807538488,1.8666666666666667,1.8507094386181369,0.28715570161987325,meio_heterogeneo
2652,"2652 - Músicos, cantores e compositores",111339.72512545,3474.048738743769,2922.558573936776,4025.5389035507615,40.16389579757723,27.154942667276774,232,1000,1621,2750,4000,7000,24.942263279445726,0.4071899450877958,0.2761857618420676,0.8798360097510083,0.12016399024899178,0.43569346410198384,0.5643065358980162,NA,3447.6123342048304,3667.6150528575604,0.06381306751632576,1.2632904504522795,2.5454545454545454,2.75,0.31749132282261183,meio_heterogeneo
3253,3253 - Trabalhadores comunitários da saúde,457814.86487582,3466.620342555314,3335.034360523578,3598.20632458705,20.687296961741318,39.841263881926636,1266,1900,2800,3200,3800,4800,18.475750577367208,0.21313775844658855,0.20772787827874592,0.32655588252758394,0.6734441174724161,0.34066929873990504,0.659330701260095,NA,3839.2607247067385,3285.9254553305263,-0.14412547337963832,1.0833188570485357,1.5,1.6842105263157894,0.07591600407833606,meio_heterogeneo
2636,"2636 - Ministros de cultos religiosos, missionários e afins",88100.09415941,3439.058592277134,3062.237321395297,3815.8798631589707,20.968825311366118,42.02478841528465,227,1500,1621,3000,4554,6000,16.496205872649288,0.35481039159423144,0.26083310984421987,0.8097811514544216,0.19021884854557833,0.49018046261472015,0.5098195373852799,NA,3597.5588219978677,2764.306854947106,-0.23161593966322525,1.146352864092378,2,2,0.21914210576582757,meio_heterogeneo
7413,7413 - Instaladores e reparadores de linhas elétricas,74795.62658073001,3382.575761769553,2957.1196119817064,3808.0319115574,18.708852119187547,43.33615198377424,166,1999,2200,3000,3700,5000,15.746378332983413,0.2501040528812377,0.22443891852212852,0.9856563600803311,0.014343639919668803,0.3214610341349097,0.6785389658650904,NA,3392.2349056867274,2718.8253686884727,-0.19851500728011318,1.1275252539231844,1.6666666666666667,1.5007503751875937,0.25155749922672804,meio_heterogeneo
7122,"7122 - Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras",101004.05816492,3324.715610833256,2820.3235363794997,3829.1076852870124,18.666649684232233,41.595973761288406,191,1600,2000,2900,4000,5000,15.58891454965358,0.31281735988839654,0.2261051393804259,0.9364322155103273,0.0635677844896727,0.34258199810894113,0.6574180018910589,NA,3427.698781882907,1807.6459221457228,-0.47263571358719425,1.1464536589080194,1.7241379310344827,1.8125,0.3034196806549377,meio_heterogeneo
8343,"8343 - Operadores de guindastes, gruas, aparatos de elevação e afins",75016.47065208,3282.53412706822,2995.877541982012,3569.190712154428,17.667266033134464,43.52957678765988,161,2000,2200,2800,3800,5200,15.746378332983413,0.24328040068240786,0.18553250972077828,0.955993384580024,0.04400661541997599,0.34430628178764955,0.6556937182123506,NA,3325.6272191714584,2346.3859916428128,-0.2944530950082289,1.1723336168100786,1.8571428571428572,1.4,0.17465566174767175,meio_heterogeneo
5222,5222 - Supervisores de lojas,379527.23689918,3231.368523612443,3051.9391384000837,3410.797908824802,17.005197180856435,44.57308979885622,708,1650,2000,2700,3500,5000,14.171740499685072,0.28051020352038836,0.24408382587350463,0.5213019615816076,0.4786980384183924,0.43368068011586136,0.5663193198841387,NA,3613.56213435698,2815.159842993313,-0.2209460531403703,1.1968031568934974,1.8518518518518519,1.6363636363636365,0.11105473356023766,meio_heterogeneo
7543,7543 - Classificadores e provadores de produtos (exceto de bebidas e alimentos),222668.02741122,3231.196294445937,2911.068622033633,3551.323966858241,17.49732819505439,43.06906358685281,385,1780,2000,2600,3800,5000,13.646861221918957,0.2809716566724566,0.24895145315125045,0.4966314079942659,0.503368592005734,0.4902654343163648,0.5097345656836352,NA,3458.681429361356,3006.7558652156545,-0.13066411965821012,1.2427678055561295,1.9230769230769231,1.4606741573033708,0.1981480809213402,meio_heterogeneo
8342,8342 - Operadores de máquinas de movimentação de terras e afins,301506.08649539,3192.5511990358887,3009.0612014982717,3376.0411965735057,17.46021855193969,42.670976128212864,717,1621,2100,3000,3500,4800,15.746378332983411,0.25137252311881375,0.22649039701302234,0.9756075216479504,0.02439247835204962,0.35444286954626364,0.6455571304537363,NA,3192.487677859517,3195.091807520092,8.157054696358301e-4,1.0641837330119628,1.6,1.8507094386181369,0.11494882061282446,meio_heterogeneo
7522,7522 - Marceneiros e afins,389101.93001614,3191.4302323776424,2741.9123915864943,3640.9480731687904,17.368398588315245,42.194670376374354,817,1500,1700,2500,3500,5000,13.953040800615858,0.3663237555158996,0.2941981128427387,0.9616505087811283,0.038349491218871726,0.45436239548039914,0.5456376045196009,NA,3189.009874061132,3252.123053391115,0.019790838480411965,1.276572092951057,2,1.6666666666666667,0.2817030660615466,meio_heterogeneo
7126,7126 - Bombeiros e encanadores,184076.28389764,3177.671972581014,2366.6115035180624,3988.7324416439656,17.634315169381814,41.325072882708746,398,1612,1700,2500,3000,5000,13.471901462663586,0.37238281670431106,0.32570448202172675,0.9685928174906288,0.03140718250937116,0.32814342153494774,0.6718565784650522,NA,2793.751569287068,15017.719866328467,4.3754671787659385,1.2710687890324055,2,1.5508684863523574,0.5104746342991348,topo_instavel_amostra_pequena
7223,7223 - Reguladores e operadores de máquinas-ferramentas,291591.12369788,3168.9658289558547,3015.4796624724604,3322.451995439249,17.260401872234016,42.89130773112364,465,1800,2200,3000,3500,5000,15.746378332983413,0.2363382469000176,0.20086821409728228,0.9001297233899932,0.09987027661000687,0.4746262107495565,0.5253737892504434,NA,3204.5876463967497,2847.9067734679857,-0.11130320412044814,1.0563219429852848,1.6666666666666667,1.6666666666666667,0.09686830011288988,meio_heterogeneo
3221,3221 - Profissionais de nível médio de enfermagem,1162559.42251963,3157.489319173764,3068.706625905242,3246.2720124422863,18.44620625446974,41.788961501769684,2531,1625,2100,3000,3500,5000,16.79613688851564,0.23356767946072987,0.2110396034978714,0.15592756762660806,0.8440724323733919,0.41561641236045416,0.5843835876395458,NA,3762.3208711108673,3045.757305308325,-0.19045785576257046,1.0524964397245882,1.6666666666666667,1.8461538461538463,0.056236258808156005,meio_heterogeneo
7113,"7113 - Canteiros, cortadores e gravadores de pedras",79386.02398219,3140.1258831051296,2668.3675911504615,3611.8841750597976,17.32066880055638,42.56702467246462,156,1621,2000,2500,3600,5000,13.746838227207741,0.31076822161763673,0.22644475293721789,0.9751570757458208,0.0248429242541792,0.30508235574215825,0.6949176442578416,NA,3097.9159333753996,4796.9892509068095,0.5484568832957804,1.2560503532420517,2,1.5422578655151142,0.3004709425777335,meio_heterogeneo
4311,4311 - Trabalhadores de contabilidade e cálculo de custos,285829.29666556,3129.4263159155544,2867.857916689157,3390.994715141952,17.998624757873262,41.00527023948571,538,1621,2000,2600,3500,5000,14.43418013856813,0.28833651243854375,0.25248849832614995,0.3663854475924277,0.6336145524075723,0.5735629271344861,0.4264370728655139,NA,3491.609306632746,2919.9952404137966,-0.16371077518126032,1.203625506121367,1.9230769230769231,1.6039481801357187,0.16716699664479706,meio_heterogeneo
8331,8331 - Condutores de ônibus e bondes,456416.15406406,3115.8190209413574,2979.437047306034,3252.200994576681,17.146518390858,43.738696326124355,985,1621,2200,3000,3500,4700,15.746378332983413,0.2254311496268251,0.20218623467520877,0.9550555276910053,0.0449444723089947,0.3917328180020675,0.6082671819979326,NA,3138.351558324687,2637.009875449476,-0.1597468204431619,1.0386063403137857,1.5666666666666667,1.8507094386181369,0.08754165291289573,meio_heterogeneo
7213,7213 - Chapistas e caldeireiros,433290.30076183,3083.610668473812,2824.9433103828856,3342.2780265647384,16.862569591162657,42.2760411906878,882,1500,1700,2500,3600,5000,14.434180138568129,0.3384424680213244,0.27088839220098704,0.9700632268710763,0.029936773128923653,0.4371608751125001,0.5628391248874999,NA,3071.6350518446043,3471.665361645684,0.13023367133437613,1.2334442673895247,2,1.6666666666666667,0.16776914202268606,meio_heterogeneo
4323,4323 - Trabalhadores de serviços de transporte,145369.33433151,3071.3534277172143,2678.8877198981763,3463.8191355362524,16.428035868683295,43.55724708721089,202,1621,1800,2270,3500,5000,12.365280985373364,0.3149717791443736,0.27030007485173874,0.7029691857859697,0.29703081421403027,0.38972298870966093,0.610277011290339,NA,3408.1641231753765,2274.23902402567,-0.33270847827986405,1.3530191311529578,2.202643171806167,1.4003701418877237,0.2555653180628831,meio_heterogeneo
8121,8121 - Operadores de instalações de processamento de metais,95834.54596226,3031.1533976759606,2821.8282707631497,3240.4785245887715,16.570071219488693,42.58380188985559,157,1800,2280,3000,3800,4200,15.746378332983413,0.17940562455794462,0.15894971443636904,0.8581906008408295,0.1418093991591705,0.4940108711966347,0.5059891288033652,NA,3143.9155573199446,2348.7485210544805,-0.25292251708672175,1.010384465891987,1.4,1.6666666666666667,0.13811582552918913,meio_heterogeneo
6121,6121 - Criadores de gado e trabalhadores qualificados da criação de gado,1313714.50379733,2987.708331154821,2794.569963324431,3180.846698985211,18.003595341593645,42.96770524622325,6301,560,1300,2000,3000,5000,10.497585555322276,0.49842777101711355,0.411842296866049,0.8960700030067466,0.10392999699325349,0.44375196581647486,0.5562480341835252,NA,2983.633365481054,3022.8421193697955,0.013141277458002865,1.4938541655774105,2.5,3.5714285714285716,0.1292886362543545,meio_heterogeneo
5249,5249 - Vendedores não classificados anteriormente,562617.29141028,2980.385631213017,2489.761852937712,3471.009409488322,24.162310149319996,35.01245374418109,1367,250,750,2000,3000,6000,13.856812933025404,0.5579764413483588,0.4200273728197153,0.4722356709589488,0.5277643290410513,0.41524132567593763,0.5847586743240623,NA,4271.244151129334,1825.3446295345173,-0.5726433411557874,1.4901928156065085,3,8,0.32923509839605636,teto_alto_base_distante
8322,"8322 - Condutores de automóveis, taxis e caminhonetes",2149570.79427698,2973.1731889931916,2889.9936350161306,3056.3527429702526,16.62485737225006,44.24334839996824,4384,1500,1800,2500,3500,5000,13.196964698119432,0.3046304994306127,0.2469900150111959,0.9178166366275785,0.08218336337242163,0.406739186418743,0.5924020358462856,8.587777349714661e-4,2970.8422860071196,2999.204510311683,0.009546863001833383,1.1892692755972767,2,1.6666666666666667,0.0559533862911149,meio_heterogeneo
7231,7231 - Mecânicos e reparadores de veículos a motor,1377066.45814616,2959.682958323767,2826.6484787718136,3092.71743787572,16.048661390356475,43.156089925213244,2839,1000,1621,2200,3500,5000,12.12471131639723,0.3675527269137667,0.28939438520098293,0.9719673224682139,0.028032677531786013,0.4085141802798972,0.5914858197201027,NA,2941.771348070529,3580.726019201334,0.2172006575391685,1.3453104356017123,2.272727272727273,2.2,0.08989779069262066,meio_heterogeneo
4110,4110 - Escriturários gerais,3836980.85043544,2956.106292039745,2872.829803193651,3039.3827808858387,17.800788558441234,38.922963940368824,8272,1500,1621,2200,3100,5000,13.121981944152845,0.3531240016127952,0.30138371530374386,0.3430110497693256,0.6569889502306744,0.499099352078401,0.5006237755149439,2.768724066552062e-4,3301.6949613220913,2775.6759633450215,-0.1593178667742332,1.3436846781998841,2.272727272727273,1.4666666666666666,0.05634201251175724,meio_heterogeneo
3412,3412 - Trabalhadores e assistentes sociais de nível médio,105194.85345801,2929.1859060818133,2611.1829270983653,3247.1888850652613,17.293404309976232,40.26048889403214,268,1621,1621,2200,3000,5200,12.990762124711317,0.32341120961286585,0.2914413753522716,0.3279060524565375,0.6720939475434624,0.4251250987816719,0.5748749012183281,NA,3328.573507463128,2734.329796682668,-0.17852804195192995,1.331448139128097,2.3636363636363638,1.3571869216533003,0.21712720815922568,meio_heterogeneo
8341,8341 - Operadores de máquinas agrícolas e florestais móveis,363152.78610075,2927.672612790565,2823.265399755023,3032.079825826107,15.23923848244976,45.03164136471233,1198,1621,2000,2800,3447,4000,14.434180138568129,0.21769153386588824,0.1993389150244876,0.9763559559728454,0.02364404402715463,0.35902681189202845,0.6409731881079715,NA,2943.1131648856144,2290.0712369769876,-0.22188814745558982,1.045597361710916,1.4285714285714286,1.727328809376928,0.0713243773087213,meio_heterogeneo
7412,7412 - Mecânicos e ajustadores eletricistas,328525.50971813,2909.7751599332455,2711.3652435134545,3108.1850763530365,17.05787902728106,40.097890864119115,657,1000,1621,2500,3500,5000,13.856812933025406,0.34609732065709686,0.2624910183001757,0.9685133868914925,0.03148661310850756,0.38669470516769805,0.613305294832302,NA,2925.9980910101613,2410.765442106047,-0.1760878281114111,1.1639100639732982,2,2.5,0.1363747406685146,meio_heterogeneo
5164,5164 - Cuidadores de animais,156432.78866086,2909.6118247218606,2354.2340722143094,3464.9895772294117,17.93697314086399,39.09807097562999,315,1000,1621,2000,3000,5500,12.072223388620616,0.39089012031451864,0.31060690968979765,0.41303487368365366,0.5869651263163463,0.5101780852082858,0.48982191479171416,NA,3136.4063461601404,2750.0213442749546,-0.12319354039001729,1.4548059123609303,2.75,2,0.3817538461926216,topo_instavel_amostra_pequena
7132,7132 - Lustradores,180464.99968387,2908.138150806907,2679.385800063546,3136.8905015502683,16.002325941510588,43.31539933596169,355,1600,1900,2700,3500,4600,14.434180138568129,0.26665977389676576,0.2192623887712008,0.9316163356827744,0.06838366431722565,0.37956818584015123,0.6204318141598487,NA,2943.312253094615,2428.948148174206,-0.17475689314975118,1.0770882040025582,1.7037037037037037,1.6875,0.15731876470854064,meio_heterogeneo
8211,8211 - Mecânicos montadores de maquinaria mecânica,106103.21882309,2902.3217274892936,2574.4196166843208,3230.2238382942664,15.92549977029668,42.27597370742308,148,1621,2000,2500,3242,5000,13.646861221918957,0.24643520274559916,0.2148410504872131,0.7847808998893387,0.2152191001106612,0.4079041758276187,0.5920958241723814,NA,3126.885727852446,2083.4653239585255,-0.3336931678058298,1.1609286909957175,2,1.5422578655151142,0.22595848537345345,meio_heterogeneo
7411,7411 - Eletricistas de obras e afins,438689.38447121,2879.058847837003,2699.345484158359,3058.7722115156475,17.013010055014618,39.59458540371147,899,1200,1800,2500,3500,5000,14.43418013856813,0.31794164408833436,0.24221514794909554,0.9781162898039079,0.021883710196092133,0.38054654358698287,0.6194534564130171,NA,2875.142128677685,3054.1208815592586,0.06225040184844288,1.1516235391348013,2,2.0833333333333335,0.12484174390090044,meio_heterogeneo
