group,weight,mean_income,theil_within,group_variable
8121,95834.54596226,3031.153397675961,0.050725538850950776,occupation
3512,95114.20280913,3495.8241380491445,0.2384409846594311,occupation
7534,93304.34546803,2629.880933819469,0.22534607881856591,occupation
8212,88475.30417693,2442.3316297136494,0.117507290258488,occupation
2636,88100.09415941,3439.0585922771334,0.2175571540853091,occupation
2151,87198.2834168,10916.459279380617,0.2355684527119859,occupation
1112,87144.7742931,7941.960428789072,0.29226360573153226,occupation
5321,85146.20159035,2546.6239095090364,0.09684887336864903,occupation
7127,84887.82596832,2646.8104057951837,0.21410205013997768,occupation
3344,83731.31629063,2237.6505861074747,0.1296989766932241,occupation
8172,83660.8266906,2374.431905009427,0.10570444015273271,occupation
1324,82282.59915135,10486.583092742334,0.41279432040255404,occupation
2269,80876.55619234,5144.620007829417,0.29601823749921674,occupation
2131,80192.82230685,7572.604525974216,0.6518843426182155,occupation
7113,79386.02398219,3140.125883105129,0.18919293547825813,occupation
7513,77713.92664377,1742.8585468513638,0.21934135196516952,occupation
7523,75940.02815782,2714.675525027367,0.11380555317849282,occupation
6210,75217.37952729,2347.141843330589,0.38005870685703047,occupation
8343,75016.47065208,3282.53412706822,0.11845015538231832,occupation
7413,74795.62658073,3382.575761769554,0.12068318626108222,occupation
4322,74731.15106345,2432.3720412527578,0.12099229209486495,occupation
7421,74651.72821449,2532.5030105272826,0.2709728286764,occupation
3355,74244.67810698,14251.602637915712,0.20845180320354234,occupation
3117,73971.5686311,4156.9047879879645,0.1875542682978714,occupation
7125,73852.60494283,2503.21765638883,0.11186879920372893,occupation
4224,73067.87540326,2300.5449307082513,0.06320328099881957,occupation
7322,72959.40354735,2441.667716198564,0.1644904166141325,occupation
8156,72486.55313634001,2028.8911840247322,0.04962396131116948,occupation
3212,71879.9942423,3474.5384422615457,0.21850636613216876,occupation
2132,71679.60036329,9107.102763700635,0.257790349226657,occupation
3211,71658.67548666,3724.333032013047,0.17885860294480735,occupation
4221,71370.18724708,5208.490463423201,0.24472486111208974,occupation
3213,70458.86675336,2396.558854382092,0.07931235132938166,occupation
9121,69842.50557345,1799.857082100643,0.21339340003374574,occupation
0110,69096.59864824,10723.102299065666,0.1642776923095838,occupation
4214,68896.66759378,1883.5852351036342,0.35926542270573014,occupation
1342,68071.11018605,8328.404990250734,0.4429345842247902,occupation
2149,65890.89017959,10364.396977948834,0.15334076790407644,occupation
7314,64860.8816768,2056.1951857517715,0.181155092295139,occupation
7317,64425.28648338,1665.679473128268,0.3340128063612875,occupation
4416,63684.39506962,2652.984748526705,0.07812692335008502,occupation
7222,63507.63419397,3600.5245341783175,0.2864583791591284,occupation
3434,63126.85453682,4380.715392454069,0.22271788571477147,occupation
2514,62949.84094299,7204.166918859888,0.17557974012181146,occupation
8350,62768.01847729,3887.1838840209125,0.30312279504013945,occupation
3118,62642.10585817,3832.4271793320913,0.12957169562283272,occupation
1311,62071.60001962,7986.250557517281,0.32086585601547046,occupation
0512,61354.83987183,7802.8363991204815,0.11050253171041921,occupation
3522,60358.87569435,3666.162664795684,0.17714751935741768,occupation
1323,60353.59772545,12483.472837550951,0.3270771960622343,occupation
